File,TAB,TBA,Error TAB,Error TBA,Significant TAB,Significant TBA
91s,0.031212167746047403,1.1238650669584267,0.03385049136142522,0.13339124378864342,"(False, 0.922059517919307, 0.3564975313194436)","(True, 8.425328642554494, 0.0)"
92s,0.030479238899108196,1.1151306178130476,0.03568524807294459,0.13306577280310133,"(False, 0.8541131292349506, 0.39304230996418754)","(True, 8.380296407725499, 0.0)"
93s,0.02959887489198254,1.136784531317268,0.03200018059331203,0.16352578611251428,"(False, 0.9249596203269129, 0.35498691204390886)","(True, 6.951714211819174, 3.608668919241609e-12)"
94s,0.03228116072200993,1.1624308634446603,0.028787921608786415,0.1329206683750254,"(False, 1.1213439150173778, 0.26214149939420417)","(True, 8.74529806128383, 0.0)"
95s,0.035895271742180435,1.174555970721924,0.03470630966904112,0.1428724379694234,"(False, 1.0342578074268696, 0.30101565594310564)","(True, 8.221011605984456, 2.220446049250313e-16)"
96s,0.03432042519145673,1.1691974510877206,0.03091882051387389,0.1353687083121705,"(False, 1.1100172846521252, 0.26699157831819775)","(True, 8.637132359950298, 0.0)"
97s,0.0411005213405824,1.2260260297376036,0.033089648882414245,0.14464218727984987,"(False, 1.2420960248516144, 0.2142011350556532)","(True, 8.476268596281118, 0.0)"
98s,0.04628186945012258,1.3271335994392643,0.030717763150639604,0.13818487893804934,"(False, 1.5066809787925233, 0.13189244942046163)","(True, 9.60404358015352, 0.0)"
99s,0.03506794769066668,1.3743817309569017,0.027181053552762603,0.14981770443441927,"(False, 1.2901614583332615, 0.19699460487845233)","(True, 9.173693697586451, 0.0)"
100s,0.03506794769066668,1.3743817309569017,0.031471135504005994,0.1502336214542484,"(False, 1.114289240888777, 0.26515512118411433)","(True, 9.148296617315125, 0.0)"
